,Price,Qty
2015-08-04 09:20:10.643000,119.8438,6.0
2015-08-04 09:20:10.643000,119.8438,2.0
2015-08-04 09:20:10.643000,119.8438,3.0
2015-08-04 09:20:10.643000,119.8438,7.0
2015-08-04 09:20:11.897000,119.8438,4.0
2015-08-04 09:20:21.470000,119.8438,6.0
2015-08-04 09:20:21.470000,119.8438,4.0
2015-08-04 09:20:27.060000,119.8438,2.0
2015-08-04 09:20:30.710000,119.8438,8.0
2015-08-04 09:20:30.710000,119.8438,1.0
2015-08-04 09:20:30.710000,119.8438,10.0
2015-08-04 09:20:30.710000,119.8438,1.0
2015-08-04 09:20:30.710000,119.8438,4.0
2015-08-04 09:20:30.710000,119.8438,6.0
2015-08-04 09:20:31.633000,119.8359,4.0
2015-08-04 09:20:31.633000,119.8359,5.0
2015-08-04 09:20:31.633000,119.8359,1.0
2015-08-04 09:20:31.633000,119.8359,6.0
2015-08-04 09:20:31.633000,119.8359,2.0
2015-08-04 09:20:31.633000,119.8359,3.0
2015-08-04 09:20:31.633000,119.8359,2.0
2015-08-04 09:20:31.633000,119.8359,5.0
2015-08-04 09:20:31.633000,119.8359,3.0
2015-08-04 09:20:31.633000,119.8359,2.0
2015-08-04 09:20:31.633000,119.8359,9.0
2015-08-04 09:20:39.233000,119.8438,1.0
2015-08-04 09:20:39.233000,119.8438,1.0
2015-08-04 09:20:39.233000,119.8438,2.0
2015-08-04 09:20:39.233000,119.8438,17.0
2015-08-04 09:20:39.467000,119.8438,3.0
2015-08-04 09:20:39.473000,119.8438,2.0
2015-08-04 09:20:39.790000,119.8438,1.0
2015-08-04 09:20:39.790000,119.8438,1.0
2015-08-04 09:20:51.340000,119.8359,1.0
2015-08-04 09:20:51.340000,119.8359,1.0
2015-08-04 09:20:51.347000,119.8359,4.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,1.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,1.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,1.0
2015-08-04 09:20:51.347000,119.8359,3.0
2015-08-04 09:20:51.347000,119.8359,1.0
2015-08-04 09:20:51.347000,119.8359,13.0
2015-08-04 09:20:51.347000,119.8359,14.0
2015-08-04 09:20:51.347000,119.8359,3.0
2015-08-04 09:20:51.347000,119.8359,2.0
2015-08-04 09:20:51.347000,119.8359,10.0
2015-08-04 09:20:51.347000,119.8359,3.0
2015-08-04 09:20:51.347000,119.8359,1.0
2015-08-04 09:20:51.347000,119.8359,6.0
2015-08-04 09:20:51.353000,119.8359,1.0
2015-08-04 09:20:51.353000,119.8359,10.0
2015-08-04 09:20:51.353000,119.8359,1.0
2015-08-04 09:20:51.353000,119.8359,3.0
2015-08-04 09:20:51.353000,119.8359,1.0
2015-08-04 09:20:51.357000,119.8359,6.0
2015-08-04 09:20:51.360000,119.8359,4.0
2015-08-04 09:20:51.360000,119.8359,2.0
2015-08-04 09:20:51.360000,119.8359,4.0
2015-08-04 09:20:51.363000,119.8359,15.0
2015-08-04 09:20:51.363000,119.8359,4.0
2015-08-04 09:20:51.363000,119.8359,3.0
2015-08-04 09:20:51.363000,119.8359,10.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,2.0
2015-08-04 09:20:51.363000,119.8359,2.0
2015-08-04 09:20:51.363000,119.8359,2.0
2015-08-04 09:20:51.363000,119.8359,18.0
2015-08-04 09:20:51.363000,119.8359,22.0
2015-08-04 09:20:51.363000,119.8359,2.0
2015-08-04 09:20:51.363000,119.8359,2.0
2015-08-04 09:20:51.363000,119.8359,10.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,3.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,4.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,1.0
2015-08-04 09:20:51.363000,119.8359,3.0
2015-08-04 09:20:51.363000,119.8359,2.0
2015-08-04 09:20:51.363000,119.8359,2.0
2015-08-04 09:20:51.367000,119.8359,1.0
2015-08-04 09:20:51.367000,119.8359,1.0
2015-08-04 09:20:51.367000,119.8359,1.0
2015-08-04 09:20:51.367000,119.8359,1.0
2015-08-04 09:20:51.373000,119.8359,4.0
2015-08-04 09:20:51.373000,119.8359,17.0
2015-08-04 09:20:51.950000,119.8359,7.0
2015-08-04 09:20:51.950000,119.8359,3.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,7.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,4.0
2015-08-04 09:20:51.950000,119.8359,3.0
2015-08-04 09:20:51.950000,119.8359,1.0
2015-08-04 09:20:51.950000,119.8359,7.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,1.0
2015-08-04 09:20:51.950000,119.8359,5.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,5.0
2015-08-04 09:20:51.950000,119.8359,5.0
2015-08-04 09:20:51.950000,119.8359,5.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,5.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,2.0
2015-08-04 09:20:51.950000,119.8359,1.0
2015-08-04 09:20:51.950000,119.8359,1.0
2015-08-04 09:20:51.950000,119.8359,3.0
2015-08-04 09:20:51.953000,119.8359,4.0
2015-08-04 09:20:51.953000,119.8359,19.0
2015-08-04 09:20:51.953000,119.8359,19.0
2015-08-04 09:20:51.953000,119.8359,1.0
2015-08-04 09:20:51.953000,119.8359,2.0
2015-08-04 09:20:51.953000,119.8359,2.0
2015-08-04 09:20:51.953000,119.8359,2.0
2015-08-04 09:20:51.953000,119.8359,2.0
2015-08-04 09:20:51.953000,119.8359,2.0
2015-08-04 09:20:51.953000,119.8359,3.0
2015-08-04 09:20:51.960000,119.8359,1.0
2015-08-04 09:20:51.963000,119.8359,5.0
2015-08-04 09:20:51.963000,119.8359,1.0
2015-08-04 09:20:51.963000,119.8359,5.0
2015-08-04 09:20:51.963000,119.8359,1.0
2015-08-04 09:20:52.677000,119.8281,7.0
2015-08-04 09:20:52.677000,119.8281,2.0
2015-08-04 09:20:52.677000,119.8281,1.0
2015-08-04 09:20:56.937000,119.8281,2.0
2015-08-04 09:21:21.570000,119.8359,6.0
2015-08-04 09:21:21.570000,119.8359,2.0
2015-08-04 09:21:21.570000,119.8359,3.0
2015-08-04 09:21:21.570000,119.8359,1.0
2015-08-04 09:21:21.570000,119.8359,2.0
2015-08-04 09:21:21.570000,119.8359,5.0
2015-08-04 09:21:21.570000,119.8359,2.0
2015-08-04 09:21:21.570000,119.8359,10.0
2015-08-04 09:21:21.570000,119.8359,6.0
2015-08-04 09:21:21.570000,119.8359,7.0
2015-08-04 09:21:21.570000,119.8359,2.0
2015-08-04 09:21:21.570000,119.8359,2.0
2015-08-04 09:21:21.570000,119.8359,4.0
2015-08-04 09:21:21.570000,119.8359,7.0
2015-08-04 09:21:21.570000,119.8359,1.0
2015-08-04 09:21:21.570000,119.8359,4.0
2015-08-04 09:21:21.573000,119.8359,2.0
2015-08-04 09:21:21.573000,119.8359,2.0
2015-08-04 09:21:21.573000,119.8359,2.0
2015-08-04 09:21:21.573000,119.8359,2.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,2.0
2015-08-04 09:21:21.573000,119.8359,2.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.573000,119.8359,1.0
2015-08-04 09:21:21.600000,119.8359,3.0
2015-08-04 09:21:21.600000,119.8359,2.0
2015-08-04 09:21:21.623000,119.8359,7.0
2015-08-04 09:21:21.623000,119.8359,6.0
2015-08-04 09:21:21.627000,119.8359,2.0
2015-08-04 09:21:21.627000,119.8359,12.0
2015-08-04 09:21:21.627000,119.8359,2.0
2015-08-04 09:21:21.633000,119.8359,7.0
2015-08-04 09:21:21.633000,119.8359,2.0
2015-08-04 09:21:21.633000,119.8359,4.0
2015-08-04 09:21:21.660000,119.8359,4.0
2015-08-04 09:21:21.660000,119.8359,9.0
2015-08-04 09:21:21.660000,119.8359,7.0
2015-08-04 09:21:21.663000,119.8359,17.0
2015-08-04 09:21:21.663000,119.8359,5.0
2015-08-04 09:21:21.663000,119.8359,5.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:21.663000,119.8359,4.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:21.663000,119.8359,5.0
2015-08-04 09:21:21.663000,119.8359,10.0
2015-08-04 09:21:21.663000,119.8359,5.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:21.663000,119.8359,5.0
2015-08-04 09:21:21.663000,119.8359,5.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:21.663000,119.8359,3.0
2015-08-04 09:21:21.663000,119.8359,2.0
2015-08-04 09:21:24.967000,119.8359,2.0
2015-08-04 09:21:29.313000,119.8359,1.0
2015-08-04 09:21:41.060000,119.8438,1.0
2015-08-04 09:21:41.060000,119.8438,2.0
2015-08-04 09:21:57.810000,119.8359,2.0
2015-08-04 09:21:57.810000,119.8359,4.0
2015-08-04 09:21:57.810000,119.8359,7.0
2015-08-04 09:21:57.810000,119.8359,4.0
2015-08-04 09:21:57.810000,119.8359,2.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,2.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,2.0
2015-08-04 09:21:57.810000,119.8359,22.0
2015-08-04 09:21:57.810000,119.8359,10.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,2.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,2.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,2.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,3.0
2015-08-04 09:21:57.810000,119.8359,6.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.810000,119.8359,1.0
2015-08-04 09:21:57.813000,119.8359,2.0
2015-08-04 09:21:57.813000,119.8359,5.0
2015-08-04 09:21:57.813000,119.8359,6.0
2015-08-04 09:21:57.813000,119.8359,6.0
2015-08-04 09:21:57.813000,119.8359,2.0
2015-08-04 09:21:57.813000,119.8359,2.0
2015-08-04 09:21:57.817000,119.8359,1.0
2015-08-04 09:21:57.817000,119.8359,5.0
2015-08-04 09:21:57.817000,119.8359,2.0
2015-08-04 09:21:57.817000,119.8359,3.0
2015-08-04 09:21:57.817000,119.8359,2.0
2015-08-04 09:21:57.817000,119.8359,2.0
2015-08-04 09:21:57.817000,119.8359,3.0
2015-08-04 09:21:57.847000,119.8359,1.0
2015-08-04 09:21:57.847000,119.8359,5.0
2015-08-04 09:21:57.847000,119.8359,2.0
2015-08-04 09:21:57.847000,119.8359,16.0
2015-08-04 09:21:58.023000,119.8281,2.0
2015-08-04 09:21:58.023000,119.8281,2.0
2015-08-04 09:21:58.023000,119.8281,2.0
2015-08-04 09:21:58.027000,119.8281,4.0
2015-08-04 09:21:58.140000,119.8359,2.0
2015-08-04 09:21:58.140000,119.8359,4.0
2015-08-04 09:21:59.827000,119.8281,6.0
2015-08-04 09:21:59.827000,119.8281,4.0
2015-08-04 09:21:59.847000,119.8281,3.0
2015-08-04 09:21:59.847000,119.8281,2.0
2015-08-04 09:21:59.847000,119.8281,2.0
2015-08-04 09:21:59.847000,119.8281,2.0
2015-08-04 09:21:59.847000,119.8281,1.0
2015-08-04 09:22:00.137000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,2.0
2015-08-04 09:22:00.197000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,2.0
2015-08-04 09:22:00.197000,119.8359,5.0
2015-08-04 09:22:00.197000,119.8359,3.0
2015-08-04 09:22:00.197000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,10.0
2015-08-04 09:22:00.197000,119.8359,2.0
2015-08-04 09:22:00.197000,119.8359,2.0
2015-08-04 09:22:00.197000,119.8359,2.0
2015-08-04 09:22:00.197000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,1.0
2015-08-04 09:22:00.197000,119.8359,3.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,7.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,7.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,1.0
2015-08-04 09:22:01.157000,119.8359,10.0
2015-08-04 09:22:01.157000,119.8359,1.0
2015-08-04 09:22:01.157000,119.8359,1.0
2015-08-04 09:22:01.157000,119.8359,2.0
2015-08-04 09:22:01.157000,119.8359,7.0
2015-08-04 09:22:01.933000,119.8359,1.0
2015-08-04 09:22:04.023000,119.8359,7.0
2015-08-04 09:22:04.633000,119.8359,1.0
2015-08-04 09:22:04.633000,119.8359,5.0
2015-08-04 09:22:04.633000,119.8359,1.0
2015-08-04 09:22:04.633000,119.8359,1.0
2015-08-04 09:22:04.633000,119.8359,2.0
2015-08-04 09:22:04.633000,119.8359,4.0
2015-08-04 09:22:04.633000,119.8359,2.0
2015-08-04 09:22:04.637000,119.8359,2.0
2015-08-04 09:22:04.637000,119.8359,10.0
2015-08-04 09:22:04.637000,119.8359,6.0
2015-08-04 09:22:04.637000,119.8359,3.0
2015-08-04 09:22:04.637000,119.8359,5.0
2015-08-04 09:22:04.637000,119.8359,4.0
2015-08-04 09:22:04.637000,119.8359,6.0
2015-08-04 09:22:04.637000,119.8359,1.0
2015-08-04 09:22:04.637000,119.8359,3.0
2015-08-04 09:22:04.637000,119.8359,2.0
2015-08-04 09:22:04.637000,119.8359,2.0
2015-08-04 09:22:04.643000,119.8359,5.0
2015-08-04 09:22:04.823000,119.8359,1.0
2015-08-04 09:22:05.430000,119.8281,4.0
2015-08-04 09:22:05.430000,119.8281,1.0
2015-08-04 09:22:05.430000,119.8281,5.0
2015-08-04 09:22:11.037000,119.8281,2.0
2015-08-04 09:22:11.037000,119.8281,3.0
2015-08-04 09:22:11.037000,119.8281,5.0
2015-08-04 09:22:11.057000,119.8281,2.0
2015-08-04 09:22:11.057000,119.8281,3.0
2015-08-04 09:22:11.057000,119.8281,3.0
2015-08-04 09:22:11.057000,119.8281,2.0
2015-08-04 09:22:11.080000,119.8281,2.0
2015-08-04 09:22:11.080000,119.8281,1.0
2015-08-04 09:22:11.080000,119.8281,2.0
2015-08-04 09:22:11.080000,119.8281,2.0
2015-08-04 09:22:11.080000,119.8281,2.0
2015-08-04 09:22:11.080000,119.8281,1.0
2015-08-04 09:22:11.110000,119.8281,1.0
2015-08-04 09:22:11.110000,119.8281,2.0
2015-08-04 09:22:11.110000,119.8281,1.0
2015-08-04 09:22:11.110000,119.8281,2.0
2015-08-04 09:22:11.110000,119.8281,1.0
2015-08-04 09:22:11.110000,119.8281,1.0
2015-08-04 09:22:11.110000,119.8281,2.0
2015-08-04 09:22:11.137000,119.8281,10.0
2015-08-04 09:22:11.157000,119.8281,5.0
2015-08-04 09:22:11.157000,119.8281,5.0
2015-08-04 09:22:11.177000,119.8281,5.0
2015-08-04 09:22:11.177000,119.8281,5.0
2015-08-04 09:22:11.197000,119.8281,5.0
2015-08-04 09:22:11.197000,119.8281,2.0
2015-08-04 09:22:11.197000,119.8281,2.0
2015-08-04 09:22:11.197000,119.8281,1.0
2015-08-04 09:22:11.217000,119.8281,9.0
2015-08-04 09:22:11.217000,119.8281,1.0
2015-08-04 09:22:11.237000,119.8281,2.0
2015-08-04 09:22:11.237000,119.8281,8.0
2015-08-04 09:22:11.257000,119.8281,10.0
2015-08-04 09:22:11.317000,119.8281,10.0
2015-08-04 09:22:11.340000,119.8281,2.0
2015-08-04 09:22:11.340000,119.8281,2.0
2015-08-04 09:22:11.340000,119.8281,4.0
2015-08-04 09:22:11.340000,119.8281,2.0
2015-08-04 09:22:11.367000,119.8281,3.0
2015-08-04 09:22:11.367000,119.8281,7.0
2015-08-04 09:22:11.397000,119.8281,10.0
2015-08-04 09:22:11.417000,119.8281,10.0
2015-08-04 09:22:11.437000,119.8281,10.0
2015-08-04 09:22:11.457000,119.8281,10.0
2015-08-04 09:22:11.477000,119.8281,3.0
2015-08-04 09:22:11.477000,119.8281,7.0
2015-08-04 09:22:11.497000,119.8281,10.0
2015-08-04 09:22:11.517000,119.8281,10.0
2015-08-04 09:22:11.537000,119.8281,10.0
2015-08-04 09:22:11.553000,119.8281,10.0
2015-08-04 09:22:11.573000,119.8281,10.0
2015-08-04 09:22:17.700000,119.8281,6.0
2015-08-04 09:22:17.700000,119.8281,2.0
2015-08-04 09:22:17.700000,119.8281,2.0
2015-08-04 09:22:17.723000,119.8281,3.0
2015-08-04 09:22:17.723000,119.8281,7.0
2015-08-04 09:22:17.743000,119.8281,3.0
2015-08-04 09:22:17.743000,119.8281,7.0
2015-08-04 09:22:17.767000,119.8281,3.0
2015-08-04 09:22:17.767000,119.8281,7.0
2015-08-04 09:22:17.770000,119.8281,2.0
2015-08-04 09:22:17.770000,119.8281,3.0
2015-08-04 09:22:17.770000,119.8281,2.0
2015-08-04 09:22:17.770000,119.8281,5.0
2015-08-04 09:22:17.770000,119.8281,2.0
2015-08-04 09:22:17.770000,119.8281,3.0
2015-08-04 09:22:17.790000,119.8281,10.0
2015-08-04 09:22:17.807000,119.8281,10.0
2015-08-04 09:22:17.827000,119.8281,1.0
2015-08-04 09:22:17.827000,119.8281,1.0
2015-08-04 09:22:17.827000,119.8281,1.0
2015-08-04 09:22:17.827000,119.8281,1.0
2015-08-04 09:22:17.827000,119.8281,6.0
